"cycle","district_final","general_sharetotal_A_all","general_sharetotal_B_all","general_sharetotal_H_all","cand_A_all","cand_B_all","cand_H_all","dfe"
2000,"CA14",0.067158107407104,0.0081906790072897,0.00409533950364485,0,0,0,27
2002,"CA14",0.0451628825271471,0.00740375123395854,0.0148075024679171,0,0,0,27
2004,"CA14",0.0935251798561151,0.00109003706126008,0.0109003706126008,0,0,0,27
2006,"CA14",0.0857368006304177,0.012608353033885,0.00630417651694247,0,0,0,27
2008,"CA14",0.0292563094495462,0.00241787681401208,0.00507754130942537,0,0,0,27
2010,"CA14",0.071284673795134,0.0148768014876801,0.0123973345730668,0,0,0,27
2012,"CA14",0.0612646453805563,0.00223593596279403,0.0372059744208926,0,0,0,27
1980,"CA15",0.0298507462686567,0,0,0,0,0,28
1982,"CA15",0.037977087157415,0.0126590290524717,0.0728527121969745,0,0,0,28
1984,"CA15",0.0421052631578947,0,0.0350877192982456,0,0,0,28
1986,"CA15",0,0,0.0996611520829181,0,0,0,28
1988,"CA15",0.0362879238548483,0.0237953599048186,0.0237953599048186,0,0,0,28
1990,"CA15",0,0,0.0272219953722608,0,0,0,28
1992,"CA15",0.247833045184804,0.0137259941124247,0.0251156488014579,0,0,0,28
1994,"CA15",0.157105169901957,0.0409497184706855,0.0318935307319762,0,0,0,28
1996,"CA15",0.0489688332520545,0.00352656206547717,0.00836299004098873,0,0,0,28
1998,"CA15",0.0271718331419824,0.00446485521112387,0.0102053833397117,0,0,0,28
2000,"CA15",0.215983062973537,0.00889207464998486,0.0262825290417873,1,0,0,28
2002,"CA15",0.394239984520639,0.0111862572294966,0.0119118522930316,1,0,0,28
2004,"CA15",0.46332755157389,0.0530491330341124,0.0220541339580018,1,1,0,28
2006,"CA15",0.354808384459302,0.0127382352525311,0.0331194116565807,1,1,0,28
2008,"CA15",0.510734347346551,0.00213746462496046,0.00961859081232206,1,0,0,28
2010,"CA15",0.181156932342692,0.0174729800581497,0.0338941341465474,1,0,0,28
2012,"CA15",0.0425355629530199,0.0108186411632024,0.0193343467968272,0,0,0,28
1980,"CA16",0,0,0.142694063926941,0,0,0,29
1982,"CA16",0,0,0,0,0,0,29
1984,"CA16",0,0,0,0,0,0,29
1986,"CA16",0,0.114285714285714,0,0,0,0,29
1988,"CA16",0,0.0223423745475669,0,0,0,0,29
1990,"CA16",0.0174216027874564,0,0,0,0,0,29
1992,"CA16",0.0612745098039216,0,0,0,0,0,29
1994,"CA16",0.127122844115509,0,0.055342628692262,0,0,0,29
1996,"CA16",0.0745886844394811,0,0.0432287135269903,0,0,0,29
1998,"CA16",0.120290356031801,0.0172830971310059,0.0466643622537159,0,0,0,29
2000,"CA16",0.305151395988989,0.00112353238582102,0.0135385652491433,0,0,0,29
2002,"CA16",0.0812021653910771,0,0.0443345155870823,0,0,0,29
2004,"CA16",0.160146218383201,0.00477724312465141,0.0362636182643993,0,0,0,29
2006,"CA16",0.0774349667271627,0.100423472474289,0.0169388989715668,0,0,0,29
2008,"CA16",0.0738222438076736,0,0.0106847984458475,0,0,0,29
2010,"CA16",0.0827852120662282,0.0351553640281243,0.0130415060104332,0,0,0,29
2012,"CA16",0.0532344969539089,0.00462908669164425,0.0381176720979035,0,0,1,29
1980,"CA17",0.0191168036704263,0.00955840183521315,0.0382336073408526,0,0,0,30
1982,"CA17",0.00617436404050383,0,0.0994072610521116,0,0,0,30
1984,"CA17",0.0343888415087073,0.0137555366034829,0.0137555366034829,0,0,0,30
1986,"CA17",0,0,0.0419081373629005,0,0,0,30
1988,"CA17",0,0,0,0,0,0,30
1990,"CA17",0.00734806128636431,0.00358092655280912,0.0251858500880908,0,0,0,30
1992,"CA17",0.01776514478593,0,0.0044412861964825,0,0,0,30
1994,"CA17",0.0190862505735515,0.00983231090152652,0.0217853163112254,0,0,0,30
1996,"CA17",0.0402707033024846,0.00741325298323648,0.0188918382476027,0,0,0,30
1998,"CA17",0.0362953157692472,0.0085400742986464,0.0132371151629019,0,0,0,30
2000,"CA17",0.0619916683197778,0.0173576671295378,0.0396746677246578,0,0,0,30
2002,"CA17",0.0520927978678297,0.0260463989339148,0.0215034223756739,0,0,0,30
2004,"CA17",0.0210515799389147,0.0128450318271344,0.0135586447064197,0,0,0,30
2006,"CA17",0.00628016723188172,0,0.00267355690728679,0,0,0,30
2008,"CA17",0.0345801394732292,0.0213244193418247,0.0221773961154977,0,0,0,30
2010,"CA17",0.024872488574261,0.00923809712300312,0.00556485639307397,0,0,0,30
2012,"CA17",0.535233062676121,0,0.00615463070017717,1,0,0,30
1980,"CA18",0,0,0,0,0,0,31
1982,"CA18",0.0166052273255621,0,0.0830261366278104,0,0,0,31
1984,"CA18",0,0,0,0,0,0,31
1986,"CA18",0,0,0.0573687652339338,0,0,0,31
1988,"CA18",0,0,0.021978021978022,0,0,0,31
1990,"CA18",0,0,0.0310077519379845,0,0,0,31
1994,"CA18",0,0,0.0379519735026221,0,0,0,31
1996,"CA18",0.0303861061217875,0.00675246802706389,0.0472672761894472,0,0,0,31
1998,"CA18",0.00815368057140993,0,0.0472913473141776,0,0,0,31
2000,"CA18",0.0125203455615375,0,0.0274195567797671,0,0,0,31
2002,"CA18",0.0327113361028992,0.00944024751554797,0.0457243709178464,0,0,1,31
2004,"CA18",0.040288672674939,0.0108091560835202,0.0203466467454498,0,0,1,31
2006,"CA18",0.0879190794470843,0.0124656908827495,0.0617591079551604,0,0,1,31
2008,"CA18",0.0395168884753276,0.00186607528911269,0.0784849312773867,0,0,1,31
2010,"CA18",0.0278195564904981,0.0209757678330912,0.0725308277126867,0,0,1,31
2012,"CA18",0.128666465873003,0.000528404377301862,0.0171731422623105,0,0,0,31
1980,"CA19",0,0,0,0,0,0,32
1982,"CA19",0,0,0,0,0,0,32
1984,"CA19",0.0208768267223382,0,0.0208768267223382,0,0,0,32
1986,"CA19",0,0,0,0,0,0,32
1988,"CA19",0.00613777085982804,0.0118655386262196,0.0115390092164767,0,0,0,32
1990,"CA19",0.00521855299962426,0.0193086460986098,0.024527199098234,0,0,0,32
1992,"CA19",0.0108169826627806,0.0150235870316397,0.0509840449505724,0,0,0,32
1994,"CA19",0.0261204709465336,0.00555754700990077,0.0536997979831662,0,0,0,32
1996,"CA19",0.00530312672351619,0.0164396928429002,0.0228034449111196,0,0,0,32
1998,"CA19",0.0184232634231897,0.0221079161078277,0.0147386107385518,0,0,0,32
2000,"CA19",0.0370237163348636,0.00396682675016396,0.0719317917363065,0,0,0,32
2002,"CA19",0.0580870653402711,0.011516071637643,0.0588087391628968,0,0,0,32
2004,"CA19",0.0161585755715035,0.0405548563363224,0.0427727000422151,0,1,0,32
2006,"CA19",0.0123480212001149,0.020088571803172,0.079893540152982,0,0,0,32
2008,"CA19",0.00827595202000264,0.0132415232320042,0.00496557121200159,0,0,0,32
2010,"CA19",0.00810674967978339,0.0116737195388881,0.0658268073998411,0,1,0,32
2012,"CA19",0.061967857322787,0.025190185903572,0.0256939896216434,0,0,0,32
1980,"CA2",0.0149398670351834,0.00448196011055502,0,0,0,0,33
1982,"CA2",0.0281594953818428,0,0,0,0,0,33
1984,"CA2",0,0,0,0,0,0,33
1986,"CA2",0.0794781846086385,0.0234910890468882,0.0078303630156294,0,0,0,33
1988,"CA2",0.102623427995671,0,0.00932940254506101,0,0,0,33
1990,"CA2",0.0441241359023386,0.00735402265038976,0,0,0,0,33
1992,"CA2",0.158293186510668,0,0.00688231245698555,0,0,0,33
1994,"CA2",0.0639434288723388,0.00902730760550666,0,0,0,0,33
1996,"CA2",0.0151547297911678,0.00303094595823356,0,0,0,0,33
1998,"CA2",0.00678978815860945,0.00543183052688756,0.00543183052688756,0,0,0,33
2000,"CA2",0,0,0.0166057788110262,0,0,0,33
2002,"CA2",0.0689111715127567,0,0,0,0,0,33
2004,"CA2",0.0902053123729503,0,0.00296449383385283,0,0,0,33
2006,"CA2",0.579661548141673,0.0137589378059988,0,1,0,0,33
2008,"CA2",0.0520148432601498,0.0207376251271704,0.0232261401424309,0,0,0,33
2010,"CA2",0.00500370674595741,0.00400296539676592,0.0100074134919148,0,0,0,33
2012,"CA2",0.000136342110554466,0.00137049414336182,0.0108334742124254,0,0,0,33
1980,"CA20",0,0,0,0,0,0,34
1982,"CA20",0,0,0,0,1,0,34
1984,"CA20",0,0,0,0,0,0,34
1986,"CA20",0,0.142857142857143,0,0,0,0,34
1990,"CA20",0.0081190798376184,0.0595399188092016,0,0,0,0,34
1992,"CA20",0.0906062308599283,0.0221569822190218,0.0411882473035744,0,0,0,34
1994,"CA20",0.118080053331852,0,0.0152773534068498,0,0,0,34
1996,"CA20",0.0507232199325692,0.0109199612341376,0.0352168749800938,0,0,0,34
1998,"CA20",0.0591060907419222,0.00469095958269224,0.0292152962810072,0,0,0,34
2000,"CA20",0.026352845186082,0.0257277464862873,0.0931976101489709,0,0,1,34
2002,"CA20",0.133735809532846,0.00229849803266956,0.0689549409800869,0,0,0,34
2004,"CA20",0.0428800609632948,0.0135360745009373,0.062880479963992,0,0,1,34
2006,"CA20",0.00838042517202937,0.02383423672779,0.0224887556221889,0,0,1,34
2008,"CA20",0.00872504317733034,0,0.0411298535379352,0,0,1,34
2010,"CA20",0.0314158445664636,0.0100649386162833,0.0391057334210469,0,0,1,34
2012,"CA20",0.0160637409239864,0.029450191693975,0.0406948103407655,0,0,0,34
1980,"CA21",0.0225961891526994,0.0579027347037922,0.0146875229492546,0,0,0,35
1982,"CA21",0,0.0411522633744856,0,0,0,0,35
1986,"CA21",0.00638235406747425,0.051058832539794,0,0,0,1,35
1988,"CA21",0,0,0,0,0,0,35
1990,"CA21",0.0144324441344142,0.0240540735573569,0.0100546027469752,0,0,0,35
1992,"CA21",0.0408095277754643,0.0166569501124344,0.0366452902473557,0,0,0,35
1994,"CA21",0.0084343700579863,0,0.051660516605166,0,0,0,35
1996,"CA21",0,0,0,0,0,0,35
1998,"CA21",0,0,0.008450279161008,0,0,0,35
2000,"CA21",0.00656238441254728,0.0298290200570331,0.0196871532376418,0,0,1,35
2002,"CA21",0.0181579631048813,0.00931177595122119,0.0204859070926866,0,0,1,35
2004,"CA21",0.0182852744174748,0.00406339431499441,0.0619667633036647,0,0,1,35
2006,"CA21",0.0197479178289139,0.00493697945722848,0.0641807329439702,0,0,1,35
2008,"CA21",0.0189267904175931,0,0.0410080459047851,0,0,1,35
2010,"CA21",0,0.047659527957794,0.0023829763978897,0,0,1,35
2012,"CA21",0.00883813446293506,0.00337489386197245,0.0986663554461066,0,0,1,35
1980,"CA22",0,0.014502307185234,0,0,0,0,36
1982,"CA22",NA,NA,NA,0,0,0,36
1984,"CA22",0,0,0,0,0,0,36
1986,"CA22",0,0,0,0,0,0,36
1988,"CA22",0.0662482566248257,0.101115760111576,0,0,0,0,36
1990,"CA22",0.050856422148989,0.0406851377191912,0,0,0,0,36
1992,"CA22",0.123498253783469,0.0363795110593714,0.155180442374854,0,0,1,36
1994,"CA22",0.00530819372783829,0.0087054377136548,0.0252670021445103,0,0,0,36
1996,"CA22",0.0082170999957861,0.0135898192238001,0.0236568201929965,0,0,0,36
1998,"CA22",0.00974194293408157,0.0208843669456982,0.02027012085906,0,0,0,36
2000,"CA22",0.00888655472276351,0.0140103340223749,0.0230169773224731,0,0,0,36
2002,"CA22",0.0373154219308065,0.0453115837731222,0.0133269364038595,0,0,1,36
2004,"CA22",0.00255469865285631,0.0715315622799766,0.010525358449768,0,1,0,36
2006,"CA22",0.0459647518919193,0.0173955000253949,0.0463456752501397,0,0,0,36
2008,"CA22",0.0377231391040754,0.0336813742000674,0.0410912765240822,0,0,0,36
2010,"CA22",0.00681663258350375,0.02337131171487,0.027266530334015,0,0,0,36
2012,"CA22",0.284017221268313,0,0.0285805533635815,1,0,1,36
1980,"CA23",0,0,0,0,0,0,37
1982,"CA23",0.00782252260709033,0.0516286492067962,0.00391126130354517,0,0,0,37
1984,"CA23",0.0172265288544358,0.0344530577088717,0,0,0,0,37
1986,"CA23",0.0131380723820201,0.0306555022247136,0,0,0,0,37
1988,"CA23",0.0321543408360129,0.0214362272240086,0.0107181136120043,0,0,0,37
1990,"CA23",0.0182591928949829,0.0318927235899034,0.00486911810532876,0,0,0,37
1992,"CA23",0.0126399305127923,0.0236593571136881,0.0659545092141852,0,0,0,37
1994,"CA23",0.010164667615369,0.0125103601419926,0.0179680047539369,0,0,0,37
1996,"CA23",0.0239130929877702,0.0113871871370334,0.0170807807055501,0,0,0,37
1998,"CA23",0.00974264430355082,0.00749434177196217,0.0562075632897163,0,0,1,37
2000,"CA23",0.0152490774653135,0.0138000701043561,0.0378535922962489,0,0,0,37
2002,"CA23",0.00458322067857313,0.016760114355119,0.0273980107722282,0,0,0,37
2004,"CA23",0.0127172634631772,0.0154919391278704,0.0203707438382893,0,0,0,37
2006,"CA23",0.0015997385131416,0.00639895405256638,0.0148775681722168,0,0,0,37
2008,"CA23",0.00996086901902549,0.00128905363775624,0.0184569043587825,0,0,0,37
2010,"CA23",0.00654947130047874,0.0159473672101839,0.0311087978643103,0,0,0,37
2012,"CA23",0.0203329891501704,0.0109908049460381,0.0130057858528117,0,0,0,37
1980,"CA24",0,0,0,0,0,0,38
1982,"CA24",0,0,0.0380228136882129,0,0,0,38
1984,"CA24",0.0760456273764259,0,0,0,0,0,38
1986,"CA24",0,0,0,0,0,0,38
1988,"CA24",0,0,0,0,0,0,38
1990,"CA24",0,0,0,0,0,0,38
1992,"CA24",0.00384399815488089,0.0504679757753716,0.0106639948812825,0,0,0,38
1994,"CA24",0.00697935738730083,0.0473037579186626,0.00942213247285612,0,0,0,38
1996,"CA24",0.0303342203477766,0.0506895282087329,0.00731996117219795,0,0,0,38
1998,"CA24",0.0319029529519712,0.0370508402912632,0.0077370872372932,0,0,0,38
2000,"CA24",0.0475639150687899,0.037746452172029,0.0116793955151121,0,0,0,38
2002,"CA24",0.0207824692006418,0.00891041201706952,0.0328137546189722,0,0,0,38
2004,"CA24",0.0129932477032688,0.00134361363476275,0.0383601692724765,0,0,0,38
2006,"CA24",0.03231177393635,0.00467834564715493,0.0460972991099666,0,0,1,38
2008,"CA24",0.01230012300123,0,0.00778807788077881,0,0,0,38
2010,"CA24",0.061174401615133,0.000322140082228189,0.00228719458382014,0,0,0,38
2012,"CA24",0.0132947555860657,0.0145766937530512,0.0570760243864977,0,0,1,38
1980,"CA25",0,0,0.198807157057654,0,0,1,39
1982,"CA25",1,0,0,0,0,1,39
1984,"CA25",0,0,1,0,0,1,39
1986,"CA25",0.249584026622296,0,0.249584026622296,0,1,1,39
1988,"CA25",NA,NA,NA,0,0,1,39
1990,"CA25",0,0.246913580246914,0,0,0,1,39
1992,"CA25",0.0178748048667135,0.0453066720688299,0.0500494536267979,0,0,0,39
1994,"CA25",0.0399549894812375,0.0567523932223291,0.0281315742265856,0,0,0,39
1996,"CA25",0.00939637675712245,0.0657746372998572,0.00751710140569796,0,0,0,39
1998,"CA25",0.0394190871369295,0.0356846473029046,0.00829875518672199,0,0,0,39
2000,"CA25",0.0130816669781349,0.0355073817977948,0.0519529059988787,0,0,0,39
2002,"CA25",0.0441969415716432,0.0394615549746815,0.0549304845247566,0,0,0,39
2004,"CA25",0.022204232681855,0.043714583092402,0.0323811726610385,0,0,0,39
2006,"CA25",0.0312206306753172,0.0301541408120281,0.0976870311873975,0,0,1,39
2008,"CA25",0.0178801723870579,0.0510972167785318,0.0184967300555771,0,0,0,39
2010,"CA25",0.0631533986901517,0.0172883700117968,0.0185087255420412,0,0,0,39
2012,"CA25",0.0270149172694845,0.0296327797231826,0.0384387823001485,0,0,0,39
1980,"CA26",0,0.0952380952380952,0,0,0,0,40
1982,"CA26",0.00819059514912002,0.0204764878728001,0,0,0,0,40
1984,"CA26",0,0,0,0,0,0,40
1986,"CA26",0,0,0,0,0,0,40
1988,"CA26",0,0.125,0,0,0,0,40
1990,"CA26",0.32258064516129,0.0645161290322581,0,0,0,0,40
1992,"CA26",0.0245763045102434,0.0658644960874523,0.00983052180409736,0,0,0,40
1994,"CA26",0.158276953634163,0,0,0,0,0,40
1996,"CA26",0.125435540069686,0.0731707317073171,0,0,0,0,40
1998,"CA26",0.248878923766816,0.0448430493273543,0.0224215246636771,0,0,0,40
2000,"CA26",0.245444801714898,0.0214362272240086,0.0267952840300107,0,0,0,40
2002,"CA26",0.084425037044059,0.0277984878071901,0.0205914724497705,0,0,0,40
2004,"CA26",0.169649423878402,0.0451090953665114,0.0467434828797908,0,0,1,40
2006,"CA26",0.0414496679047629,0.0474866315485496,0.0292512671399978,0,0,1,40
2008,"CA26",0.0354487780164529,0.0440550414637395,0.0132676986504872,0,0,0,40
2010,"CA26",0.0756401521693259,0.0324275515929313,0.0163151118951935,0,0,0,40
2012,"CA26",0.017417149344055,0.0344274163500662,0.0164304678616476,0,0,0,40
1980,"CA27",0,0.0325514337597031,0.00997745096082853,0,0,0,41
1982,"CA27",0,0.0144717800289436,0.0810419681620839,0,0,0,41
1984,"CA27",0.0133689839572193,0.0401069518716578,0.0133689839572193,0,0,0,41
1986,"CA27",0.024880763724612,0.0382780980378647,0.0153112392151459,0,0,0,41
1988,"CA27",0,0,0,0,0,0,41
1990,"CA27",0.0585417775412453,0.0399148483235764,0,0,0,0,41
1992,"CA27",0.00833333333333333,0.0145833333333333,0.00625,0,0,0,41
1994,"CA27",0.0433340466509737,0.0791782580783223,0.0431200513588701,0,0,0,41
1996,"CA27",0.0655806756999095,0.063995896255333,0.0344063958362005,0,0,0,41
1998,"CA27",0.0388464584440804,0.0699062672901049,0.0352582531434089,0,0,0,41
2000,"CA27",0.0253115450283521,0.0440238291061862,0.0203497941733432,0,0,0,41
2002,"CA27",0.0441304551315541,0.014656169502406,0.022267660846197,0,0,0,41
2004,"CA27",0.0461546243140032,0.0345632803082033,0.0305589978334724,0,0,0,41
2006,"CA27",0.0673129214188195,0.028902723321075,0.0104582222543364,0,0,0,41
2008,"CA27",0.117566814231841,0.0132808657156911,0.0257419249057223,1,0,0,41
2010,"CA27",0.0683270758245005,0.00837209229470165,0.036864212846025,0,0,0,41
2012,"CA27",0.5682718354852,0.0193142111746896,0.0180138720653374,1,0,0,41
1980,"CA28",0,0.375,0,0,1,0,42
1982,"CA28",NA,NA,NA,0,1,0,42
1984,"CA28",NA,NA,NA,0,1,0,42
1986,"CA28",0,0.25,0,0,1,0,42
1988,"CA28",0,0,0,0,1,0,42
1990,"CA28",0,0,0.1,0,1,0,42
1992,"CA28",0.0597731684888117,0.0204352712782262,0.0255440890977828,0,0,0,42
1994,"CA28",0.0965945536182868,0.0255116916438276,0,0,1,0,42
1996,"CA28",0.0328515111695138,0.0219010074463425,0.0254051686377573,0,0,0,42
1998,"CA28",0.065735805422016,0.0178199472529561,0.0237599296706082,0,0,0,42
2000,"CA28",0.0558345402617794,0.0475439570107879,0.0186115134205931,0,0,0,42
2002,"CA28",0.0943218260705527,0,0.0235804565176382,0,0,1,42
2004,"CA28",0.0076103500761035,0,0.0380517503805175,0,0,1,42
2006,"CA28",0,0,0,0,0,0,42
2008,"CA28",0.009021199819576,0.0577356788452864,0.036084799278304,0,0,0,42
2010,"CA28",0.240024619668132,0.021430769613226,0.0621492318783555,0,0,0,42
2012,"CA28",0.140218292891657,0.0187616025700104,0.0148117915026398,0,0,0,42
1980,"CA29",0,0,0,0,1,0,43
1982,"CA29",0,0.642857142857143,0,0,1,0,43
1984,"CA29",0,0,0,0,1,1,43
1986,"CA29",NA,NA,NA,1,1,0,43
1988,"CA29",NA,NA,NA,0,1,1,43
1990,"CA29",0.013027392263466,0.127668444181967,0.10856160219555,0,1,0,43
1992,"CA29",0.0271578115741655,0.0246889196128777,0,0,0,0,43
1994,"CA29",0,0.00784141521861866,0.0392070760930933,0,0,0,43
1996,"CA29",0,0.0424778761061947,0.106194690265487,0,0,0,43
1998,"CA29",0,0.0964630225080386,0,0,0,0,43
2000,"CA29",0.01886080724255,0,0,0,0,0,43
2002,"CA29",0.0659119992852415,0.0336678338438916,0.0318067914215745,0,0,0,43
2004,"CA29",0.0800363965672066,0.0381035025687388,0.023695681775118,0,0,0,43
2006,"CA29",0.272044684552697,0.0119036718249245,0.016939840673931,0,0,0,43
2008,"CA29",0.20730324827429,0.0281917870690906,0.0560104475446197,1,0,0,43
2010,"CA29",0.0933826037738007,0.0424033251830013,0.0381153484791023,0,0,0,43
2012,"CA29",0.014214345682912,0.0477967764191486,0.296256888970166,0,0,1,43
1980,"CA3",0.403100775193798,0,0,1,0,0,44
1982,"CA3",0.166666666666667,0,0,1,0,0,44
1984,"CA3",0,0,0,1,0,0,44
1986,"CA3",0.105263157894737,0.0175438596491228,0.0350877192982456,1,0,0,44
1988,"CA3",0.230008433642567,0,0,1,0,0,44
1990,"CA3",0.312574218234596,0.0145137880986938,0.00131943528169943,1,0,0,44
1992,"CA3",0.0307613883053991,0.0185996537146574,0.0196433436750191,0,0,0,44
1994,"CA3",0.0413278904220505,0.0366047029452448,0.0327249418035829,0,0,0,44
1996,"CA3",0.0372878364800282,0.0206307052524614,0.0295342436119674,0,0,0,44
1998,"CA3",0.0187554050760133,0.0173630241045521,0.0100171292910878,0,0,0,44
2000,"CA3",0.129938728079442,0.0281005704627086,0.00996045999215237,0,0,0,44
2002,"CA3",0.0700852759206195,0.0227728310128189,0.0055543490275168,0,0,0,44
2004,"CA3",0.0351914457328375,0.0231273690441637,0.0390978686132062,0,0,1,44
2006,"CA3",0.0272906705237481,0.0239313614069904,0.0305905228419791,0,0,0,44
2008,"CA3",0.0143753701235191,0.0354435433723419,0.013734444868973,0,0,0,44
2010,"CA3",0.0756949144748848,0.020428782277927,0.0304503945977059,1,0,0,44
2012,"CA3",0.0411253401979414,0.0132661388930257,0.0940610375972119,0,0,0,44
1980,"CA30",0,0,0.217391304347826,0,0,0,45
1982,"CA30",0.0596140416616988,0.0499622444402809,0.0400265708299978,0,0,1,45
1984,"CA30",0.0660569105691057,0.0304878048780488,0.276422764227642,0,0,1,45
1986,"CA30",0.258984809188588,0.0185253797702853,0.129677658391997,0,0,1,45
1988,"CA30",0.32022792022792,0.0626780626780627,0.0945868945868946,0,0,1,45
1990,"CA30",0.0930962343096234,0.0156903765690377,0.329497907949791,0,0,1,45
1992,"CA30",0.132129486897159,0.0440431622990531,0.493283417749394,0,0,1,45
1994,"CA30",0.0064040986231188,0.0592379122638489,0.393211655459494,0,0,1,45
1996,"CA30",0.0252636897618897,0.0378955346428346,0.597380997494684,0,0,1,45
1998,"CA30",0.0152150759667007,0.0156932640685113,0.616427934879475,0,0,1,45
2000,"CA30",0.0300250208507089,0.0091743119266055,0.462385321100917,0,0,1,45
2002,"CA30",0.0117475875741537,0.0469903502966148,0.00587379378707685,0,0,0,45
2004,"CA30",0.0330869276306175,0.0248151957229632,0.131451606232474,0,0,1,45
2006,"CA30",0.0269971113090899,0.111768040819632,0.0406306525201803,0,0,0,45
2008,"CA30",0.0178412132024978,0.0856378233719893,0,0,0,0,45
2010,"CA30",0.0052345102032524,0.00552819559419396,0.00172756112318561,0,0,0,45
2012,"CA30",0.0511180488693818,0.0164411107338302,0.0141192744851595,0,0,0,45
1980,"CA31",0.033288948069241,0.0812250332889481,0.0133155792276964,0,1,0,46
1982,"CA31",0.113553113553114,0.21978021978022,0.15018315018315,0,1,0,46
1984,"CA31",0.282193158953722,0.0301810865191147,0.0201207243460765,0,1,0,46
1986,"CA31",0.137614678899083,0.126146788990826,0.0711009174311927,0,1,0,46
1988,"CA31",0.278975320212434,0.0962199312714777,0.0324898469228366,0,1,0,46
1990,"CA31",0.110236220472441,0.119685039370079,0.0118110236220472,1,1,0,46
1992,"CA31",0.161290322580645,0.0145161290322581,0.356451612903226,0,0,1,46
1994,"CA31",0.0419847328244275,0.118320610687023,0.248091603053435,0,0,1,46
1996,"CA31",0.136170212765957,0.0319148936170213,0.180851063829787,0,0,1,46
1998,"CA31",0.193675889328063,0,0.316205533596838,0,0,1,46
2000,"CA31",0.102484318664494,0.0154343853410382,0.229515483775374,0,0,1,46
2002,"CA31",0.0472193074501574,0.0201469045120672,0.424763903462749,0,0,1,46
2004,"CA31",0.0484683986041101,0.0139588987979837,0.208995734780923,0,0,1,46
2006,"CA31",0.0646668814933632,0.0246231587224729,0.457592802198037,0,0,1,46
2008,"CA31",0.00328522169957265,0.0315381283158975,0.280930674397538,0,0,1,46
2010,"CA31",0.0827128631439329,0.0159063198353717,0.368496409519445,0,0,1,46
2012,"CA31",0.0597890071331287,0.0161591911170618,0.0461691174773194,0,0,0,46
1980,"CA32",0,0,0,0,0,0,47
1982,"CA32",0.02371072910492,0.00592768227622999,0.02371072910492,0,0,0,47
1984,"CA32",0,0,0,0,0,0,47
1986,"CA32",0,0.125,0,0,0,0,47
1988,"CA32",0,0.0948166877370417,0,0,0,0,47
1990,"CA32",0,0.07202216066482,0,0,0,0,47
1992,"CA32",0,0,0,0,1,0,47
1994,"CA32",0.00838574423480084,0.0188679245283019,0.0314465408805031,0,1,0,47
1996,"CA32",0,0,0,0,1,0,47
1998,"CA32",NA,NA,NA,0,1,0,47
2000,"CA32",0.0167235266573015,0.0836176332865075,0.066894106629206,0,1,0,47
